ID;Nombre;Pr;Vehicle Type;Motor;Engine Index;Engine Type;Gearbox Type
2362;Clio III;1385;BR0F;K9K766;K9K766;K9K;JA5
2363;Clio III;1385;BR0G;K9K768;K9K768;K9K;JH3
2364;Clio III;1385;BR0H;K9K764;K9K764;K9K;TL4
2365;Clio III;1385;BR0J;D4F740;D4F740;D4F;JH3
2366;Clio III;1385;BR0K;M4R700;M4R700;M4R;TL4
2367;Clio III;1385;BR0P;D4F784;D4F784;D4F;JH3
2368;Clio III;1385;BR0R;D4F740;D4F740;D4F;JH3
2369;Clio III;1385;BR0S;D4F740;D4F740;D4F;JH3
2370;Clio III;1385;BR0S;D4F744;D4F744;D4F;JH3
2371;Clio III;1385;BR0T;K4M804;K4M804;K4M;JH3
2372;Clio III;1385;BR0V;K9K750;K9K750;K9K;JR5
2373;Clio III;1385;BR0W;K9K752;K9K752;K9K;JH3
2374;Clio III;1385;BR0Y;K4M800;K4M800;K4M;JR5
2375;Clio III;1385;BR0Y;K4M800;K4M800;K4M;JH3
2376;Clio III;1385;BR0Y;K4M801;K4M801;K4M;DP0
2377;Clio III;1385;BR10;K4M862;K4M862;K4M;TL4
2378;Clio III;1385;BR11;D4F740;D4F740;D4F;JH3
2379;Clio III;1385;BR15;K4M800;K4M800;K4M;JR5
2380;Clio III;1385;BR15;K4M800;K4M800;K4M;JH3
2381;Clio III;1385;BR15;K4M801;K4M801;K4M;DP0
2382;Clio III;1385;BR16;K4M801;K4M801;K4M;DP0
2383;Clio III;1385;BR17;K9K766;K9K766;K9K;JR5
2384;Clio III;1385;BR19;D4F740;D4F740;D4F;JH3
2385;Clio III;1385;BR1A;K9K750;K9K750;K9K;JR5
2386;Clio III;1385;BR1B;K9K752;K9K752;K9K;JH3
2387;Clio III;1385;BR1C;K9K772;K9K772;K9K;TL4
2388;Clio III;1385;BR1D;D4F740;D4F740;D4F;JH3
2389;Clio III;1385;BR1E;K4J780;K4J780;K4J;JH3
2390;Clio III;1385;BR1F;K9K752;K9K752;K9K;JH3
2391;Clio III;1385;BR1G;K9K750;K9K750;K9K;JR5
2392;Clio III;1385;BR1H;K9K770;K9K770;K9K;JR5
2393;Clio III;1385;BR1J;K4M800;K4M800;K4M;JH3
2394;Clio III;1385;BR1J;K4M801;K4M801;K4M;DP0
2395;Clio III;1385;BR1L;D4F740;D4F740;D4F;JH3
2396;Clio III;1385;BR1M;K4M800;K4M800;K4M;JH3
2397;Clio III;1385;BR1M;K4M801;K4M801;K4M;DP0
2398;Clio III;1385;BR1N;K9K772;K9K772;K9K;TL4
2399;Clio III;1385;BR1S;K9K774;K9K774;K9K;TL4
2400;Clio III;1385;BR1T;K9K768;K9K768;K9K;JH3
2401;Clio III;1385;BR1U;D4F742;D4F742;D4F;JH3
2402;Clio III;1385;BR1V;K9K770;K9K770;K9K;JR5
2403;Clio III;1385;BR1W;K4J780;K4J780;K4J;JH3
2404;Clio III;1385;BR1Y;K4M800;K4M800;K4M;JR5
2405;Clio III;1385;BR1Y;K4M800;K4M800;K4M;JH3
2406;Clio III;1385;BR1Y;K4M801;K4M801;K4M;DP0
2407;Clio III;1385;BR20;K4M862;K4M862;K4M;TL4
2408;Clio III;1385;BR21;D4F742;D4F742;D4F;JH3
2409;Clio III;1385;BR23;D4F740;D4F740;D4F;JH3
2410;Clio III;1385;CR00;K4J780;K4J780;K4J;JH3
2411;Clio III;1385;CR02;D4F740;D4F740;D4F;JH3
2412;Clio III;1385;CR04;D4F786;D4F786;D4F;JH3
2413;Clio III;1385;CR09;K4M804;K4M804;K4M;JH3
2414;Clio III;1385;CR0A;K4J780;K4J780;K4J;JH3
2415;Clio III;1385;CR0B;K4M800;K4M800;K4M;JH3
2416;Clio III;1385;CR0B;K4M801;K4M801;K4M;DP0
2417;Clio III;1385;CR0C;M4R700;M4R700;M4R;TL4
2418;Clio III;1385;CR0C;M4R701;M4R701;M4R;DP0
2419;Clio III;1385;CR0E;D4F764;D4F764;D4F;JH3
2420;Clio III;1385;CR0E;D4F764;D4F764;D4F;JA3
2421;Clio III;1385;CR0F;K9K766;K9K766;K9K;JR5
2422;Clio III;1385;CR0F;K9K766;K9K766;K9K;JA5
2423;Clio III;1385;CR0G;K9K768;K9K768;K9K;JH3
2424;Clio III;1385;CR0H;K9K764;K9K764;K9K;TL4
2425;Clio III;1385;CR0J;D4F740;D4F740;D4F;JH3
2426;Clio III;1385;CR0K;M4R700;M4R700;M4R;TL4
2427;Clio III;1385;CR0N;F4R830;F4R830;F4R;TL4
2428;Clio III;1385;CR0N;F4R832;F4R832;F4R;TL4
2429;Clio III;1385;CR0P;D4F784;D4F784;D4F;JH3
2430;Clio III;1385;CR0R;D4F740;D4F740;D4F;JH3
2431;Clio III;1385;CR0S;D4F740;D4F740;D4F;JH3
2432;Clio III;1385;CR0S;D4F744;D4F744;D4F;JH3
2433;Clio III;1385;CR0T;K4M804;K4M804;K4M;JH3
2434;Clio III;1385;CR0V;K9K750;K9K750;K9K;JR5
2435;Clio III;1385;CR0W;K9K752;K9K752;K9K;JH3
2436;Clio III;1385;CR0Y;K4M800;K4M800;K4M;JH3
2437;Clio III;1385;CR0Y;K4M800;K4M800;K4M;JR5
2438;Clio III;1385;CR0Y;K4M801;K4M801;K4M;DP0
2439;Clio III;1385;CR10;K4M862;K4M862;K4M;TL4
2440;Clio III;1385;CR11;D4F740;D4F740;D4F;JH3
2441;Clio III;1385;CR15;K4M800;K4M800;K4M;JR5
2442;Clio III;1385;CR15;K4M801;K4M801;K4M;DP0
2443;Clio III;1385;CR16;K4M801;K4M801;K4M;DP0
2444;Clio III;1385;CR17;K9K766;K9K766;K9K;JR5
2445;Clio III;1385;CR18;F4R832;F4R832;F4R;TL4
2446;Clio III;1385;CR1A;K9K750;K9K750;K9K;JR5
2447;Clio III;1385;CR1B;K9K752;K9K752;K9K;JH3
2448;Twingo III;1407;BCM0;H4D400;H4D400;H4D;JE3
2449;Twingo III;1407;BCM1;H4D400;H4D400;H4D;DC0
2450;Twingo III;1407;BCM1;H4D400;H4D400;H4D;JE3
2451;Twingo III;1407;BCM2;H4B401;H4B401;H4B;JE3
2452;Twingo III;1407;BCM2;H4B401;H4B401;H4B;DC0
2453;Twingo III;1407;BCM4;B4D403;B4D403;B4D;JE3
2454;Twingo III;1407;BCM7;H4D400;H4D400;H4D;JE3
2455;Twingo III;1407;BCM7;H4D400;H4D400;H4D;DC0
2456;Twingo III;1407;BCM8;H4B401;H4B401;H4B;JE3
2457;Twingo III;1407;BCM8;H4B401;H4B401;H4B;DC0
2458;Twingo III;1407;BCM9;H4B401;H4B401;H4B;JE3
2459;Twingo III;1407;BCM9;H4B401;H4B401;H4B;DC0
2460;Twingo III;1407;BCMA;H4D400;H4D400;H4D;JE3
2461;Twingo III;1407;BCMB;H4D400;H4D400;H4D;JE3
2462;Twingo III;1407;BCMB;H4D400;H4D400;H4D;DC0
2463;Twingo III;1407;BCMC;H4B401;H4B401;H4B;JE3
2464;Twingo III;1407;BCMC;H4B401;H4B401;H4B;DC0
2465;Twingo III;1407;BCMD;H4B451;H4B451;H4B;JE3
2466;Twingo III;1407;BCME;H4B453;H4B453;H4B;JE3
2467;Twingo III;1407;BCME;H4B453;H4B453;H4B;DC0
2468;Twingo III;1407;BCMJ;B4D403;B4D403;B4D;JE3
2469;Twingo III;1407;BCMK;B4D413;B4D413;B4D;JE3
2470;Symbol-Thalia;1435;LU01;K4M745;K4M745;K4M;DP0
2471;Symbol-Thalia;1435;LU02;K7M734;K7M734;K7M;JB3
2472;Symbol-Thalia;1435;LU05;K4M674;K4M674;K4M;JB3
2473;Symbol-Thalia;1435;LU07;K7M730;K7M730;K7M;JB3
2474;Symbol-Thalia;1435;LU0A;K4M670;K4M670;K4M;JB3
2475;Symbol-Thalia;1435;LU0C;K4M674;K4M674;K4M;JB3
2476;Symbol-Thalia;1435;LU17;K7J700;K7J700;K7J;JB1
2477;Symbol-Thalia;1435;LU18;K4M670;K4M670;K4M;JB3
2478;Symbol-Thalia;1435;LU1A;K4M744;K4M744;K4M;JB3
2479;Symbol-Thalia;1435;LU1A;K4M745;K4M745;K4M;DP0
2480;Symbol-Thalia;1435;LU1B;K4M744;K4M744;K4M;JB3
2481;Symbol-Thalia;1435;LU1B;K4M745;K4M745;K4M;DP0
2482;Symbol-Thalia;1435;LU1D;K4M744;K4M744;K4M;JB3
2483;Symbol-Thalia;1435;LU1V;K4M670;K4M670;K4M;JB3
2484;Symbol-Thalia;1435;LU1W;K9K700;K9K700;K9K;JB3
2485;Symbol-Thalia;1435;LU24;K9K700;K9K700;K9K;JB3
2486;Symbol-Thalia;1435;LU25;K9K700;K9K700;K9K;JB3
2487;Symbol-Thalia;1435;LU2B;K4J712;K4J712;K4J;JB3
2488;Symbol-Thalia;1435;LU2B;K4J713;K4J713;K4J;JB3
2489;Symbol-Thalia;1435;LU2B;K4J713;K4J713;K4J;DP0
2490;Symbol-Thalia;1435;LU2M;K4M744;K4M744;K4M;JB3
2491;Symbol-Thalia;1435;LU2M;K4M745;K4M745;K4M;DP0
2492;Symbol-Thalia;1435;LU2U;D4F728;D4F728;D4F;JB1
2493;Symbol-Thalia;1435;LU2V;D4F728;D4F728;D4F;JB1
2494;Symbol-Thalia;1435;LU2W;D4F728;D4F728;D4F;JB3
2495;Symbol-Thalia;1435;LU30;D4F728;D4F728;D4F;JB1
2496;Symbol-Thalia;1435;LU30;D4F736;D4F736;D4F;JB1
2497;Symbol-Thalia;1435;LU3D;K4J712;K4J712;K4J;JB3
2498;Symbol-Thalia;1435;LU3K;K7J700;K7J700;K7J;JB1
2499;Symbol-Thalia;1435;LU3M;K9K740;K9K740;K9K;JH3
2500;Symbol-Thalia;1435;LU3N;K9K718;K9K718;K9K;JR5
2501;Symbol-Thalia;1435;LU3P;K7J700;K7J700;K7J;JB1
2502;Symbol-Thalia;1435;LU3R;K4J712;K4J712;K4J;JB3
2503;Symbol-Thalia;1435;LU3R;K4J713;K4J713;K4J;DP0
2504;Symbol-Thalia;1435;LU3S;K7J700;K7J700;K7J;JB1
2505;Symbol-Thalia;1435;LU3S;K7J718;K7J718;K7J;JB1
2506;Symbol-Thalia;1435;LU3T;K4J712;K4J712;K4J;JB3
2507;Symbol-Thalia;1435;LU3T;K4J713;K4J713;K4J;DP0
2508;Fluence-Mégane Generation;1438;B301;K4M838;K4M838;K4M;JH3
2509;Fluence-Mégane Generation;1438;B301;K4M838;K4M838;K4M;JR5
2510;Fluence-Mégane Generation;1438;B301;K4M839;K4M839;K4M;DP2
2511;Fluence-Mégane Generation;1438;B301;K4M839;K4M839;K4M;DP0
2512;Fluence-Mégane Generation;1438;B303;K4M838;K4M838;K4M;JR5
2513;Fluence-Mégane Generation;1438;B303;K4M838;K4M838;K4M;JH3
2514;Fluence-Mégane Generation;1438;B30A;K9K830;K9K830;K9K;JR5
2515;Fluence-Mégane Generation;1438;B30B;K9K832;K9K832;K9K;TL4
2516;Fluence-Mégane Generation;1438;B30C;M4R714;M4R714;M4R;TL4
2517;Fluence-Mégane Generation;1438;B30C;M4R751;M4R751;M4R;FK0
2518;Fluence-Mégane Generation;1438;B30D;K9K836;K9K836;K9K;TL4
2519;Fluence-Mégane Generation;1438;B30E;K9K838;K9K838;K9K;JR5
2520;Fluence-Mégane Generation;1438;B30F;K4M838;K4M838;K4M;JR5
2521;Fluence-Mégane Generation;1438;B30F;K4M838;K4M838;K4M;JH3
2522;Fluence-Mégane Generation;1438;B30F;K4M839;K4M839;K4M;DP0
2523;Fluence-Mégane Generation;1438;B30G;M4R714;M4R714;M4R;TL4
2524;Fluence-Mégane Generation;1438;B30G;M4R751;M4R751;M4R;FK0
2525;Fluence-Mégane Generation;1438;B30J;K9K842;K9K842;K9K;TL4
2526;Fluence-Mégane Generation;1438;B30K;K9K842;K9K842;K9K;TL4
2527;Fluence-Mégane Generation;1438;B30L;K9K837;K9K837;K9K;DC4
2528;Fluence-Mégane Generation;1438;B30M;K9K838;K9K838;K9K;JR5
2529;Fluence-Mégane Generation;1438;B30P;K4M838;K4M838;K4M;JR5
2530;Fluence-Mégane Generation;1438;B30P;K4M838;K4M838;K4M;JH3
2531;Fluence-Mégane Generation;1438;B30P;K4M839;K4M839;K4M;DP2
2532;Fluence-Mégane Generation;1438;B30P;K4M839;K4M839;K4M;DP0
2533;Fluence-Mégane Generation;1438;B30R;K4M838;K4M838;K4M;JH3
2534;Fluence-Mégane Generation;1438;B30R;K4M838;K4M838;K4M;JR5
2535;Fluence-Mégane Generation;1438;B30R;K4M839;K4M839;K4M;DP2
2536;Fluence-Mégane Generation;1438;B30R;K4M839;K4M839;K4M;DP0
2537;Fluence-Mégane Generation;1438;B30S;K9K834;K9K834;K9K;JR5
2538;Fluence-Mégane Generation;1438;B30T;M4R714;M4R714;M4R;TL4
2539;Fluence-Mégane Generation;1438;B30T;M4R751;M4R751;M4R;FK0
2540;Fluence-Mégane Generation;1438;B30V;M4R714;M4R714;M4R;TL4
2541;Fluence-Mégane Generation;1438;B30V;M4R751;M4R751;M4R;FK0
2542;Fluence-Mégane Generation;1438;B330;M4R751;M4R751;M4R;FK0
2543;Fluence-Mégane Generation;1438;B332;H4M729;H4M729;H4M;DK0
2544;Fluence-Mégane Generation;1438;B333;K9K826;K9K826;K9K;TL4
2545;Fluence-Mégane Generation;1438;B334;H4M729;H4M729;H4M;DK0
2546;Fluence-Mégane Generation;1438;B337;H4M729;H4M729;H4M;DK0
2547;Fluence-Mégane Generation;1438;B33B;M4R751;M4R751;M4R;FK0
2548;Fluence-Mégane Generation;1438;B33C;K4M838;K4M838;K4M;JR5
2549;Fluence-Mégane Generation;1438;B33E;K9K826;K9K826;K9K;TL4
2550;Fluence-Mégane Generation;1438;B33F;K9K836;K9K836;K9K;TL4
2551;Fluence-Mégane Generation;1438;B33F;K9K837;K9K837;K9K;DC4
2552;Fluence-Mégane Generation;1438;B33K;M4R751;M4R751;M4R;FK0
2553;Fluence-Mégane Generation;1438;B33L;K9K836;K9K836;K9K;TL4
2554;Fluence-Mégane Generation;1438;L300;K4M864;K4M864;K4M;JR5
2555;Fluence-Mégane Generation;1438;L301;K4M838;K4M838;K4M;JR5
2556;Fluence-Mégane Generation;1438;L301;K4M838;K4M838;K4M;JH3
2557;Fluence-Mégane Generation;1438;L301;K4M839;K4M839;K4M;DP2
2558;Fluence-Mégane Generation;1438;L301;K4M839;K4M839;K4M;DP0
2559;Fluence-Mégane Generation;1438;L302;M4R751;M4R751;M4R;FK0
2560;Fluence-Mégane Generation;1438;L304;H4M720;H4M720;H4M;JH3
2561;Fluence-Mégane Generation;1438;L304;H4M721;H4M721;H4M;CK1
2562;Fluence-Mégane Generation;1438;L305;H4M720;H4M720;H4M;JH3
2563;Fluence-Mégane Generation;1438;L305;H4M721;H4M721;H4M;CK1
2564;Fluence-Mégane Generation;1438;L306;K9K836;K9K836;K9K;TL4
2565;Fluence-Mégane Generation;1438;L307;M4R714;M4R714;M4R;TL4
2566;Fluence-Mégane Generation;1438;L307;M4R751;M4R751;M4R;FK0
2567;Fluence-Mégane Generation;1438;L308;F4R872;F4R872;F4R;PK4
2568;Fluence-Mégane Generation;1438;L309;F4R872;F4R872;F4R;PK4
2569;Fluence-Mégane Generation;1438;L30A;K9K830;K9K830;K9K;JR5
2570;Fluence-Mégane Generation;1438;L30B;K9K832;K9K832;K9K;TL4
2571;Fluence-Mégane Generation;1438;L30C;M4R714;M4R714;M4R;TL4
2572;Fluence-Mégane Generation;1438;L30C;M4R751;M4R751;M4R;FK0
2573;Fluence-Mégane Generation;1438;L30D;K9K836;K9K836;K9K;TL4
2574;Fluence-Mégane Generation;1438;L30F;K4M838;K4M838;K4M;JR5
2575;Fluence-Mégane Generation;1438;L30F;K4M838;K4M838;K4M;JH3
2576;Fluence-Mégane Generation;1438;L30F;K4M839;K4M839;K4M;DP2
2577;Fluence-Mégane Generation;1438;L30F;K4M839;K4M839;K4M;DP0
2578;Fluence-Mégane Generation;1438;L30G;M4R714;M4R714;M4R;TL4
2579;Fluence-Mégane Generation;1438;L30G;M4R751;M4R751;M4R;FK0
2580;Fluence-Mégane Generation;1438;L30H;H4M720;H4M720;H4M;JH3
2581;Fluence-Mégane Generation;1438;L30H;H4M721;H4M721;H4M;CK1
2582;Fluence-Mégane Generation;1438;L30J;K9K842;K9K842;K9K;TL4
2583;Fluence-Mégane Generation;1438;L30K;K9K842;K9K842;K9K;TL4
2584;Fluence-Mégane Generation;1438;L30L;K9K837;K9K837;K9K;DC4
2585;Fluence-Mégane Generation;1438;L30M;K9K838;K9K838;K9K;JR5
2586;Fluence-Mégane Generation;1438;L30P;K4M838;K4M838;K4M;JR5
2587;Fluence-Mégane Generation;1438;L30P;K4M838;K4M838;K4M;JH3
2588;Fluence-Mégane Generation;1438;L30P;K4M839;K4M839;K4M;DP2
2589;Fluence-Mégane Generation;1438;L30P;K4M839;K4M839;K4M;DP0
2590;Fluence-Mégane Generation;1438;L30R;K4M838;K4M838;K4M;JR5
2591;Fluence-Mégane Generation;1438;L30R;K4M838;K4M838;K4M;JH3
2592;Fluence-Mégane Generation;1438;L30R;K4M839;K4M839;K4M;DP2
2593;Fluence-Mégane Generation;1438;L30R;K4M839;K4M839;K4M;DP0
2594;Fluence-Mégane Generation;1438;L30S;K9K834;K9K834;K9K;JR5
2595;Fluence-Mégane Generation;1438;L30T;M4R714;M4R714;M4R;TL4
2596;Fluence-Mégane Generation;1438;L30T;M4R751;M4R751;M4R;FK0
2597;Fluence-Mégane Generation;1438;L30V;M4R714;M4R714;M4R;TL4
2598;Fluence-Mégane Generation;1438;L30V;M4R751;M4R751;M4R;FK0
2599;Fluence-Mégane Generation;1438;L30W;M4R752;M4R752;M4R;TL4
2600;Fluence-Mégane Generation;1438;L30W;M4R753;M4R753;M4R;FK0
2601;Fluence-Mégane Generation;1438;L30Z;5AM400;5AM400;5AM;RW1
2602;Fluence-Mégane Generation;1438;L30Z;5AM400;5AM400;5AM;RIN
2603;Fluence-Mégane Generation;1438;L330;M4R751;M4R751;M4R;FK0
2604;Fluence-Mégane Generation;1438;L331;H4M729;H4M729;H4M;DK0
2605;Fluence-Mégane Generation;1438;L332;H4M729;H4M729;H4M;DK0
2606;Fluence-Mégane Generation;1438;L333;K9K826;K9K826;K9K;TL4
2607;Fluence-Mégane Generation;1438;L334;H4M729;H4M729;H4M;DK0
2608;Fluence-Mégane Generation;1438;L336;5AM450;5AM450;5AM;RIN
2609;Twingo II;1444;CN00;K9K820;K9K820;K9K;JR5
2610;Twingo II;1444;CN01;D4F770;D4F770;D4F;JB1
2611;Twingo II;1444;CN03;K9K820;K9K820;K9K;JR5
2612;Twingo II;1444;CN04;D4F772;D4F772;D4F;JH1
2613;Twingo II;1444;CN04;D4F772;D4F772;D4F;JB1
2614;Twingo II;1444;CN05;D4F772;D4F772;D4F;JB1
2615;Twingo II;1444;CN06;D4F770;D4F770;D4F;JB1
2616;Twingo II;1444;CN0A;D4F772;D4F772;D4F;JH1
2617;Twingo II;1444;CN0A;D4F772;D4F772;D4F;JB1
2618;Twingo II;1444;CN0B;D4F772;D4F772;D4F;JB1
2619;Twingo II;1444;CN0C;D4F780;D4F780;D4F;JH3
2620;Twingo II;1444;CN0D;D7F800;D7F800;D7F;JB1
2621;Twingo II;1444;CN0E;K9K740;K9K740;K9K;JH3
2622;Twingo II;1444;CN0F;D4F780;D4F780;D4F;JH3
2623;Twingo II;1444;CN0F;D4F782;D4F782;D4F;JH3
2624;Twingo II;1444;CN0K;D4F772;D4F772;D4F;JB1
2625;Twingo II;1444;CN0N;K4M854;K4M854;K4M;JR5
2626;Twingo II;1444;CN0P;D4F780;D4F780;D4F;JH3
2627;Twingo II;1444;CN0R;K4M854;K4M854;K4M;JR5
2628;Twingo II;1444;CN0S;K4M854;K4M854;K4M;JR5
2629;Twingo II;1444;CN0U;K9K718;K9K718;K9K;JR5
2630;Twingo II;1444;CN0V;D4F772;D4F772;D4F;JH1
2631;Twingo II;1444;CN0V;D4F772;D4F772;D4F;JB1
2632;Twingo II;1444;GN00;K9K820;K9K820;K9K;JR5
2633;Twingo II;1444;GN01;D4F770;D4F770;D4F;JB1
2634;Twingo II;1444;GN03;K9K820;K9K820;K9K;JR5
2635;Twingo II;1444;GN06;D4F770;D4F770;D4F;JB1
2636;Twingo II;1444;GN0D;D7F800;D7F800;D7F;JB1
2637;Twingo II;1444;GN0E;K9K740;K9K740;K9K;JH3
2638;Koleos;1445;HY00;2TR700;2TR700;2TR;ND8
2639;Koleos;1445;HY00;2TR705;2TR705;2TR;FK0
2640;Koleos;1445;HY00;2TR705;2TR705;2TR;FK8
2641;Koleos;1445;HY01;M4R737;M4R737;M4R;FK0
2642;Koleos;1445;HY0A;M9R832;M9R832;M9R;ND5
2643;Koleos;1445;HY0A;M9R832;M9R832;M9R;ND8
2644;Koleos;1445;HY0A;M9R833;M9R833;M9R;AJ8
2645;Koleos;1445;HY0B;M9R830;M9R830;M9R;ND8
2646;Koleos;1445;HY0C;2TR700;2TR700;2TR;ND5
2647;Koleos;1445;HY0C;2TR700;2TR700;2TR;ND8
2648;Koleos;1445;HY0C;2TR702;2TR702;2TR;ND5
2649;Koleos;1445;HY0C;2TR702;2TR702;2TR;ND8
2650;Koleos;1445;HY0C;2TR703;2TR703;2TR;FK8
2651;Koleos;1445;HY0C;2TR703;2TR703;2TR;FK0
2652;Koleos;1445;HY0D;2TR701;2TR701;2TR;FK0
2653;Koleos;1445;HY0E;2TR702;2TR702;2TR;ND5
2654;Koleos;1445;HY0E;2TR702;2TR702;2TR;ND8
2655;Koleos;1445;HY0E;2TR703;2TR703;2TR;FK0
2656;Koleos;1445;HY0E;2TR703;2TR703;2TR;FK8
2657;Koleos;1445;HY0F;M9R834;M9R834;M9R;ND5
2658;Koleos;1445;HY0G;M9R835;M9R835;M9R;AJ0
2659;Koleos;1445;HY0G;M9R835;M9R835;M9R;AJ8
2660;Koleos;1445;HY0G;M9R836;M9R836;M9R;ND5
2661;Koleos;1445;HY0H;M9R835;M9R835;M9R;AJ8
2662;Koleos;1445;HY0H;M9R836;M9R836;M9R;ND8
2663;Koleos;1445;HY0J;M9R838;M9R838;M9R;ND8
2664;Koleos;1445;HY0K;M9R855;M9R855;M9R;AJ8
2665;Koleos;1445;HY0K;M9R855;M9R855;M9R;AJ0
2666;Koleos;1445;HY0K;M9R856;M9R856;M9R;ND5
2667;Koleos;1445;HY0K;M9R856;M9R856;M9R;ND8
2668;Koleos;1445;HY0K;M9R862;M9R862;M9R;ND5
2669;Koleos;1445;HY0K;M9R865;M9R865;M9R;AJ0
2670;Koleos;1445;HY0K;M9R865;M9R865;M9R;AJ8
2671;Koleos;1445;HY0K;M9R866;M9R866;M9R;ND8
2672;Koleos;1445;HY0L;M9R850;M9R850;M9R;ND8
2673;Koleos;1445;HY0L;M9R864;M9R864;M9R;ND8
2674;Koleos;1445;HY0L;M9R865;M9R865;M9R;AJ0
2675;Koleos;1445;HY0L;M9R865;M9R865;M9R;AJ8
2676;Koleos;1445;HY0N;2TR700;2TR700;2TR;ND8
2677;Koleos;1445;HY0N;2TR705;2TR705;2TR;FK8
2678;Koleos;1445;HY0N;2TR705;2TR705;2TR;FK0
2679;Koleos;1445;HY0P;2TR702;2TR702;2TR;ND5
2680;Koleos;1445;HY0P;2TR703;2TR703;2TR;FK0
2681;Koleos;1445;HY0P;2TR703;2TR703;2TR;FK8
2682;Koleos;1445;HY0R;M4R737;M4R737;M4R;FK0
2683;Koleos;1445;HY0S;M4R737;M4R737;M4R;FK0
2684;Koleos;1445;HY0T;M4R737;M4R737;M4R;FK0
2685;Koleos;1445;HY0U;2TR705;2TR705;2TR;FK0
2686;Koleos;1445;HY0U;2TR705;2TR705;2TR;FK8
2687;Koleos;1445;HY0V;M9R862;M9R862;M9R;ND5
2688;Koleos;1445;HY0V;M9R866;M9R866;M9R;ND8
2689;Koleos;1445;HY0W;M9R864;M9R864;M9R;ND8
2690;Koleos;1445;HY0W;M9R865;M9R865;M9R;AJ0
2691;Koleos;1445;HY0W;M9R865;M9R865;M9R;AJ8
2692;Logan Sandero II;1452;B8A0;D4D754;D4D754;D4D;JH3
2693;Logan Sandero II;1452;B8A4;F4R416;F4R416;F4R;TL4
2694;Logan Sandero II;1452;B8A6;K7M764;K7M764;K7M;JS3
2695;Logan Sandero II;1452;B8A6;K7M764;K7M764;K7M;JH3
2696;Logan Sandero II;1452;B8A9;K4M842;K4M842;K4M;JH3
2697;Logan Sandero II;1452;B8A9;K4M845;K4M845;K4M;DP2
2698;Logan Sandero II;1452;B8AA;F4R412;F4R412;F4R;TL4
2699;Logan Sandero II;1452;B8AC;H4B412;H4B412;H4B;JS3
2700;Logan Sandero II;1452;B8AC;H4B412;H4B412;H4B;JH3
2701;Logan Sandero II;1452;B8AH;K9K626;K9K626;K9K;JR5
2702;Logan Sandero II;1452;B8AJ;K9K626;K9K626;K9K;TS4
2703;Logan Sandero II;1452;B8AJ;K9K626;K9K626;K9K;JR5
2704;Logan Sandero II;1452;B8AL;K9K612;K9K612;K9K;JR5
2705;Logan Sandero II;1452;B8J0;K4M842;K4M842;K4M;JH3
2706;Logan Sandero II;1452;B8J0;K4M845;K4M845;K4M;DP2
2707;Logan Sandero II;1452;B8J3;D4F732;D4F732;D4F;JH3
2708;Logan Sandero II;1452;B8J8;B4D401;B4D401;B4D;JH3
2709;Logan Sandero II;1452;B8JA;H4M429;H4M429;H4M;DK0
2710;Logan Sandero II;1452;B8JA;H4M438;H4M438;H4M;JH3
2711;Logan Sandero II;1452;B8JB;K7M812;K7M812;K7M;JS3
2712;Logan Sandero II;1452;B8JB;K7M812;K7M812;K7M;JH3
2713;Logan Sandero II;1452;B8JC;B4D400;B4D400;B4D;JH3
2714;Logan Sandero II;1452;B8JD;B4D409;B4D409;B4D;JH3
2715;Logan Sandero II;1452;B8JE;H4M759;H4M759;H4M;JH3
2716;Logan Sandero II;1452;B8JG;B4D411;B4D411;B4D;JH3
2717;Logan Sandero II;1452;B8JH;H4M734;H4M734;H4M;JH3
2718;Logan Sandero II;1452;B8JH;H4M734;H4M734;H4M;JS3
2719;Logan Sandero II;1452;B8JH;H4M736;H4M736;H4M;DK0
2720;Logan Sandero II;1452;B8JL;K9K872;K9K872;K9K;JR5
2721;Logan Sandero II;1452;B8JN;H4M759;H4M759;H4M;DK0
2722;Logan Sandero II;1452;B8JR;H4B408;H4B408;H4B;JH3
2723;Logan Sandero II;1452;B8JR;H4B410;H4B410;H4B;JH3
2724;Logan Sandero II;1452;B8JR;H4B411;H4B411;H4B;JH3
2725;Logan Sandero II;1452;B8JW;K9K872;K9K872;K9K;JR5
2726;Logan Sandero II;1452;B8M1;H4B408;H4B408;H4B;JS3
2727;Logan Sandero II;1452;B8M1;H4B408;H4B408;H4B;JH3
2728;Logan Sandero II;1452;B8M1;H4B410;H4B410;H4B;JH3
2729;Logan Sandero II;1452;B8M1;H4B411;H4B411;H4B;JH3
2730;Logan Sandero II;1452;B8M4;K9K612;K9K612;K9K;JR5
2731;Logan Sandero II;1452;B8M6;K9K838;K9K838;K9K;JR5
2732;Logan Sandero II;1452;B8M7;K9K838;K9K838;K9K;JR5
2733;Logan Sandero II;1452;B8M9;K4M842;K4M842;K4M;JH3
2734;Logan Sandero II;1452;B8MA;H4B400;H4B400;H4B;JH3
2735;Logan Sandero II;1452;B8ME;K7M812;K7M812;K7M;JH3
2736;Logan Sandero II;1452;B8MG;D4F732;D4F732;D4F;JH3
2737;Logan Sandero II;1452;B8MG;D4F734;D4F734;D4F;JH3
2738;Logan Sandero II;1452;B8ML;H4D450;H4D450;H4D;JR5
2739;Logan Sandero II;1452;B8ML;H4D460;H4D460;H4D;JR5
