ID;NPRO;DPRO;TVEH;ZDOC;REEM;CPRO;CORT;UBIC;STOC;PCUR;PEND;DIFE;FUEN;FUSA;BPCL;BPNC;PDUM;PDUA;FAM1;FAMI;NPRV;CADU
3957;7700810396;RELE 50 AMP       TT;TT;MORADO;;NV1;1111;3-0704;2;0;0;0;1998-10-20;1998-10-27;19043;12377.95;6665.05;1251.07;0.65;648;11;
3958;7700810434;GOMA PEDAL       B5;B5;;;OO8;1181;6-0807;9;0;0;0;1997-12-10;1997-10-14;5024;1004.8;4019.2;310.71;0.2;;11;
3959;7700810487;PLATINA PTA.IZQUIERDO.  19;19;;;OO8;1171;63-0304;1;0;0;0;1996-11-07;1998-08-25;20850;6255;14595;1714.24;0.3;341;11;247
3960;7700810488;PLATINA PTA.DER.  19;19;;;;1111;63-0204;2;0;0;0;1998-04-21;1998-01-28;20850;13552.5;7297.5;2554.14;0.65;341;11;247
3961;7700810489;PLATINA PARAF.T.I.19;19;;;NV1;1111;63-0303;1;0;0;0;1997-06-20;1997-06-20;17366;11287.9;6078.1;0;0.65;341;11;247
3962;7700810490;PLATINA PARAF.T.D.19;19;;;;1111;62-0303;2;0;0;0;1998-04-21;1998-01-14;17366;11287.9;6078.1;2126.21;0.65;341;11;247
3963;7700810491;PLATINA PTA.TR.I. BY;BY;;;;1111;62-0301;12;0;0;5;1998-08-03;1998-09-30;14422;9374.3;5047.7;1638.19;0.65;341;11;247
3964;7700810492;PLATINA PTA.T.D.  BY;BY;;;;1111;35-0202;4;0;0;0;1998-09-10;1998-10-07;14501;9425.65;5075.35;1731.78;0.65;341;11;247
3965;7700810493;PLATINA PTA DEL.  BY;BY;;;;1111;33-0202;1;0;0;5;1998-08-03;1998-08-25;17312;11252.8;6059.2;1967.73;0.65;341;11;247
3966;7700810494;PLATINA PTA.DEL.D.BY;BY;;;;1111;63-0204;3;0;0;0;1998-09-11;1998-09-23;18377;11945.05;6431.95;3196.65;0.65;341;11;247
3967;7700810495;PLATINA PARAF.D.I.19;19;;;;1111;6-0302;3;0;0;0;1998-04-21;1998-09-10;7620;4953;2667;687.5;0.65;341;11;247
3968;7700810496;PLATINA PARAF.D.D.19;19;;;;1111;3-0404;4;0;0;0;1998-06-08;1998-07-31;6480;4212;2268;719.57;0.65;341;11;247
3969;7700810504;PLATINA PARACHQ   19;19;;;;1111;62-0402;1;0;0;1;1998-09-10;1998-09-23;10099;6564.35;3534.65;1613.96;0.65;341;11;688
3970;7700810505;FUNDA PARACHOQUE;;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;282;11;622
3971;7700810535;GUARNITURA PARAF  BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;57104;37117.6;19986.4;0;0.65;391;11;169
3972;7700810536;GURANITURA PARAF. BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;57104;37117.6;19986.4;0;0.65;391;11;169
3973;7700810577;CUNA MOTOR        FS;FS;;;;1131;;1;0;0;0;1998-09-22;1998-09-22;265069;212055.2;53013.8;76503.11;0.8;147;11;643
3974;7700810581;LIMITAD FRENO F4 /FS;FS;;;;1111;8-0604;4;0;0;0;1998-07-07;1998-04-28;154570;100470.5;54099.5;16814.57;0.65;822;11;
3975;7700810669;TABLERO DE BORDA  F4;F4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;531477;345460.05;186016.95;0;0.65;334;11;169
3976;7700810808;GUAYA CTA KLM.    B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;874;11;235
3977;7700810879;VALVULA TEMP.MOT. B5;B5;;;;1121;5-0606;1;0;0;0;1997-12-10;1998-04-03;21682;13009.2;8672.8;2689.21;0.6;625;11;562
3978;7700810880;VALVULA TEMPERAT. 19;19;EX 7700805271;;;1111;3-0605;1;0;0;0;1998-04-21;1998-09-10;16894;10981.1;5912.9;2054.08;0.65;625;11;444
3979;7700810926;RELE              TT;TT;;;NV2;1011;13-0405;12;0;0;0;1997-01-13;1997-11-24;15120;9828;5292;1439.92;0.65;648;11;568
3980;7700810927;RELE 25 AMP. AUT. 19;19;;;;1011;4-0605;5;0;0;0;1998-07-03;1998-09-30;19008;12355.2;6652.8;1965.77;0.65;648;11;568
3981;7700810931;RELE BOMBA GAS 21/19;19;;;;1111;6-0805;1;0;0;0;1997-12-10;1998-07-09;19043;12377.95;6665.05;2643.68;0.65;;11;
3982;7700810933;RELE 50 AMP TW/B5/19;19;;;;1111;13-0205;3;0;0;0;1997-12-10;1997-12-10;21289;13837.85;7451.15;1350.12;0.65;648;11;
3983;7700810966;SENSOR A/A/C.     19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;997;11;568
3984;7700811062;LAME LUNA INTERNA.B5;B3;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;14996;9747.4;5248.6;0;0.65;381;11;637
3985;7700811063;LAME LUNA DEL DER.B5;B1;;;;1111;32-0102;1;0;0;0;1998-07-21;1998-08-13;14996;9747.4;5248.6;3037.2;0.65;381;11;637
3986;7700811064;LAME LUNA T.IZQUIERDO.  B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;15990;10393.5;5596.5;0;0.65;381;11;637
3987;7700811065;LAME LUNA TRA.INT.B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;15990;10393.5;5596.5;0;0.65;381;11;637
3988;7700811066;LAME LUNA PTA.    B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;15990;10393.5;5596.5;0;0.65;381;11;637
3989;7700811067;LAME LUNA INTERNA.B5;B4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;15990;10393.5;5596.5;0;0.65;381;11;637
3990;7700811078;MANGUERA MULTIPLE 19;19;;;;1111;25-0104;6;0;0;0;1998-09-11;1998-10-13;100088;65057.2;35030.8;13217;0.65;540;11;148
3991;7700811152;CONTACTO PUERTA   19;19;;7700415499;;1111;5-0706;1;0;0;0;1997-04-23;1998-09-10;9594;6236.1;3357.9;1055.91;0.65;682;11;562
3992;7700811173;BISAGRA PUERTAS   B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;18277;11880.05;6396.95;0;0.65;304;11;328
3993;7700811281;SOPORT.ARO FARO.I.BY;BY;;;;1111;11-0804;1;0;0;0;1998-07-07;1998-04-13;36736;23878.4;12857.6;4057.42;0.65;441;11;643
3994;7700811292;SIRENA ALARMA     22;22;;;;1211;;0;0;0;0;1980-01-01;1980-01-01;332689;216247.85;116441.15;0;0.65;781;11;529
3995;7700811360;TUBO CAJET CORTO FS;FS;;;;1111;;1;0;0;0;1998-09-22;1998-09-22;38261;24869.65;13391.35;7288.65;0.65;187;11;649
3996;7700811399;ALTERNADOR     BY/LY;BY/LY;EX 7700730365;;OO8;1351;19-0804;1;0;0;0;1996-05-29;1997-10-20;560403;280201.5;280201.5;36865.27;0.5;611;11;523
3997;7700811405;SOPORT.ARO FARO D.BY;BY;;;;1111;10-0704;1;0;0;0;1998-07-07;1998-04-13;36736;23878.4;12857.6;4057.42;0.65;441;11;643
3998;7700811409;GUARDAPOLV.PALANC.BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;147178;95665.7;51512.3;0;0.65;89;11;619
3999;7700811808;RADIADOR AGUA     19;19;;;NV1;1131;36-0301;1;0;0;0;1998-09-10;1998-09-28;100639;80511.2;20127.8;24809.66;0.8;541;11;721
4000;7700811929;PERILLA PALANCA   CD;CD;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;20854;13555.1;7298.9;0;0.65;77;11;649
4001;7700811930;VARILLA CERRADURA. BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2571;1671.15;899.85;0;0.65;313;11;325
4002;7700811943;DUCTO AIRE IQ     BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;27341;17771.65;9569.35;0;0.65;693;11;115
4003;7700811971;MICA GUARDAFANGO  21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;634;11;553
4004;7700812168;SOPORTE RADIADOR  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;4047;2630.55;1416.45;0;0.65;109;11;247
4005;7700812471;REJILLA CORNETA   BY;BY;;;OO8;1171;4-0807;2;0;0;0;1998-04-21;1998-02-13;18663;5598.9;13064.1;2273.78;0.3;909;11;253
4006;7700812571;KIT SENSORES ALAR.22;22;;;;1211;;0;0;0;0;1980-01-01;1980-01-01;100158;65102.7;35055.3;0;0.65;871;11;604
4007;7700812620;MANGUERA DIRECCION19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;53586;34830.9;18755.1;0;0.65;187;11;148
4008;7700812651;MOTOVENTILADOR    F4;F4;;7700828624;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;692;11;436
4009;7700812787;PANEL COMP.T.CENT.BY;BY;;;OO8;1151;32-0302;1;0;0;0;1996-05-29;1996-05-29;49246;24623;24623;5180.87;0.5;373;11;169
4010;7700812865;TABLERO INSTRUMT  22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;585766;380747.9;205018.1;0;0.65;694;11;757
4011;7700812916;MANGUERA SUPERIOR.B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;57581;37427.65;20153.35;0;0.65;540;13;998
4012;7700812943;SOPORTE RADIADOR  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;9884;6424.6;3459.4;0;0.65;109;11;247
4013;7700812945;SOPORTE MOTOVENT. BY;BY;;;GG8;1111;25-0402;2;0;0;0;1997-05-19;1997-05-19;41667;27083.55;14583.45;3584.81;0.65;263;11;688
4014;7700812989;PLATINA PARAL IZQUIERDO.B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;17406;11313.9;6092.1;0;0.65;912;11;325
4015;7700812990;PLATINA PARAL DER.B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;17406;11313.9;6092.1;0;0.65;912;11;325
4016;7700812993;REJILLA TABLERO I.LY;LY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;50080;32552;17528;0;0.65;693;11;169
4017;7700812994;REJILLA TABLERO D.LY;LY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;50080;32552;17528;0;0.65;693;11;169
4018;7700813081;GANCHO REMOLQUE   19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;19632;12760.8;6871.2;0;0.65;272;11;247
4019;7700813305;MANGUERA INFERIOR.19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;32357;21032.05;11324.95;0;0.65;540;13;148
4020;7700813399;BORNE BATERIA+ C6;C6;;;;1111;7-0805;10;0;0;0;1998-06-08;1998-03-11;14018;9111.7;4906.3;1395.97;0.65;728;11;
4021;7700813537;BAJANTE ESCAPE    19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;81195;52776.75;28418.25;0;0.65;35;11;688
4022;7700813568;OBTURADOR TABLERO B5;B5;;;;1111;2-0705;1;0;0;0;1998-08-03;1998-09-17;25971;16881.15;9089.85;2951.6;0.65;337;11;130
4023;7700813585;MANILLA PTA INTERNB5;B5;;;NV1;1111;7-0606;2;0;0;0;1998-08-26;1998-09-21;27595;17936.75;9658.25;3135.48;0.65;315;11;325
4024;7700813586;MANILLA PTA INTER B5;B5;;;;1111;9-0106;1;0;0;0;1998-09-10;1998-10-19;27595;17936.75;9658.25;4414.85;0.65;315;11;325
4025;7700813639;CONDENSADOR A/A   19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;348261;226369.65;121891.35;0;0.65;545;11;559
4026;7700813703;INSONORIZANTE CAP.BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;59525;38691.25;20833.75;0;0.65;399;11;334
4027;7700813778;TASA RUEDA        19;19;;;;1111;14-0802;5;0;0;0;1998-06-10;1998-08-21;24934;16207.1;8726.9;2841.73;0.65;339;11;679
4028;7700813963;ENCENDEDOR        19;19;;7700423586;;1111;11-0805;1;0;0;0;1996-12-10;1998-03-19;27692;17999.8;9692.2;2746.99;0.65;672;11;
4029;7700813971;MANGUERA CALEFAC. B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;11994;7796.1;4197.9;0;0.65;730;13;978
4030;7700813973;SWICHT IGNIC.  73/FS;73/FS;;;;1111;13-0306;2;0;0;0;1998-08-03;1998-10-29;69789;45362.85;24426.15;7930.63;0.65;681;11;565
4031;7700813980;GUAYA ACEL. B5/BB/FS;FS;;;NV2;1121;9-0103;6;0;0;0;1998-07-07;1998-06-25;17528;10516.8;7011.2;1582.76;0.6;826;11;
4032;7700814137;SOPORTE CERRADURA 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3518;2286.7;1231.3;0;0.65;996;11;169
4033;7700814196;GOMA LATERAL I.   B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;378;11;148
4034;7700814383;PROTECTOR CERRAD. BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5606;3643.9;1962.1;0;0.65;105;11;169
4035;7700814395;MICA LATERAL      83;83;;;;1511;2-0104;1;0;0;0;1998-07-07;1998-08-28;21198;13778.7;7419.3;2329.3;0.65;646;11;232
4036;7700814397;GUAYA CAPOT       B5;B5;;;;1511;3-0706;2;0;0;0;1998-07-07;1998-04-16;9910;6441.5;3468.5;1095.6;0.65;733;11;
4037;7700814433;PTOTECTOR CALCUL. B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;991;11;688
4038;7700814590;OBTURADOR TRASERO BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3552;2308.8;1243.2;0;0.65;747;11;169
4039;7700814645;EMBELLECEDOR PARR.19;19;;;OO8;1161;9-0108;2;0;0;0;1998-10-31;1997-09-04;12255;4902;7353;908.65;0.4;378;11;148
4040;7700814646;EMBELLECAD DER.   19;19;;;NV2;1111;9-0308;3;0;0;0;1980-01-01;1980-01-01;12255;7965.75;4289.25;908.65;0.65;378;11;148
4041;7700814767;GUAYA ACELERADOR  B5;B5;;;;1521;3-0804;2;0;0;0;1998-08-03;1998-06-16;17528;10516.8;7011.2;1838.78;0.6;826;11;232
4042;7700814940;PANEL PTA DER     B5;B5;MARRON;;;1111;48-0102;8;0;0;0;1996-04-04;1996-04-04;113505;73778.25;39726.75;7610.97;0.65;373;11;577
4043;7700814964;RADIO REPRODUCTOR.PT;;;;;1201;;0;0;0;0;1980-01-01;1980-01-01;332977;332977;0;0;1;904;11;
4044;7700815063;FRENTE TAB.BORDA. LY;LY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;47680;30992;16688;0;0.65;330;11;169
4045;7700815077;TRINQUETE         21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;161;11;709
4046;7700815135;BRAZO COMPUERTA   TW;TW;;;NV1;1111;4-0201;2;0;0;0;1998-04-21;1998-01-21;17406;11313.9;6092.1;1297.23;0.65;305;11;
4047;7700815154;MANGUERA INTERCAM.B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;12741;8281.65;4459.35;0;0.65;540;11;978
4048;7700815250;CUNA DE MOTOR     TW;TW;;7700831498;;1111;;0;0;0;0;1980-01-01;1980-01-01;378944;246313.6;132630.4;0;0.65;147;11;
4049;7700815301;MANGUERA TUBERIA  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;20619;13402.35;7216.65;0;0.65;549;11;148
4050;7700815362;PANEL DE TECHO   19Y;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;383550;249307.5;134242.5;0;0.65;379;11;
4051;7700815364;PANEL TECHO       BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;383550;249307.5;134242.5;0;0.65;379;11;169
4052;7700815369;REFUERZO TRAS.DER.19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;383550;249307.5;134242.5;0;0.65;379;11;169
4053;7700815385;MANGUERA INF.RAD. B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;57581;37427.65;20153.35;0;0.65;540;13;148
4054;7700815454;SOPORTE CENT PARR.19;19;;;OO8;1151;2-0705;1;0;0;0;1997-12-18;1997-12-10;2213;1106.5;1106.5;323.71;0.5;996;11;253
4055;7700815540;GUAYA ACELERADOR  B5;B5;;;;1521;2-0904;2;0;0;0;1998-05-26;1998-05-27;49575;29745;19830;9574.02;0.6;826;11;232
4056;7700815572;MONOGRAMA ESPRESS F4;F4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;12888;8377.2;4510.8;0;0.65;345;11;346
4057;7700815689;PLATINA PTA DEL I.B5;B5;EX 7700815689;;;1111;62-0105;3;0;0;0;1998-09-22;1998-08-04;22981;14937.65;8043.35;3593.61;0.65;341;11;
4058;7700815690;PLATINA PTA DEL.D.B5;B5;;;;1111;62-0203;1;0;0;0;1998-09-22;1998-10-20;22413;14568.45;7844.55;4096.09;0.65;341;11;325
4059;7700815691;PLATINA PTA.TRA.I.B5;B5;;;;1111;63-0305;1;0;0;0;1998-06-08;1998-08-04;23889;15527.85;8361.15;2379.64;0.65;341;11;325
4060;7700815692;PLATINA PTA TRA.D.B5;B5;;;;1111;62-0105;2;0;0;0;1998-10-06;1998-10-20;23298;15143.7;8154.3;4786.74;0.65;341;11;325
4061;7700815737;RELOJ TABLERO     19;19;;;;1111;4-0304;1;0;0;0;1996-09-23;1998-08-27;152947;99415.55;53531.45;13592.9;0.65;671;11;757
4062;7700815898;PROTECTO TRAS I.  BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;14092;9159.8;4932.2;0;0.65;405;11;619
4063;7700815899;PROTECTOR TRAS.D. BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;14092;9159.8;4932.2;0;0.65;405;11;619
4064;7700815900;PROTECTOR PARAF.I.LY;LY;;;;1111;32-0103;1;0;0;0;1998-06-08;1998-02-27;14092;9159.8;4932.2;1404.34;0.65;405;11;619
4065;7700815901;PORTECTOR PARAF.D.LY;LY;;;;1111;30-0302;1;0;0;0;1997-12-10;1997-12-10;14092;9159.8;4932.2;0;0.65;405;11;619
4066;7700815940;TABLERO INSTRUM.  BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;668872;434766.8;234105.2;0;0.65;694;11;763
4067;7700815991;FARO DELANTERO IZQUIERDO. LY/BY;LY/BY;;7701036029;;1521;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;632;11;541
4068;7700815992;FARO DEL.DER ..LY/BY;BY;;7701036030;;1521;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;632;11;541
4069;7700816039;GUARDABARRO DEL.I.TW;TW;;;;1111;30-0303;3;0;0;0;1998-08-03;1998-06-09;7943;5162.95;2780.05;976.45;0.65;405;11;619
4070;7700816040;GUARDABAR DEL.DER TW;TW;;;;1111;32-0203;1;0;0;1;1998-07-07;1998-08-27;7943;5162.95;2780.05;834.27;0.65;405;11;619
4071;7700816058;MANGUERA DEPOSIT. 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;187;13;148
4072;7700816108;ESPIRAL DELANTERO B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;92829;60338.85;32490.15;0;0.65;135;13;265
4073;7700816244;GUAYA ACELERADOR  22;22;;;SS8;1511;8-0701;1;0;0;0;1997-12-10;1997-08-12;38577;25075.05;13501.95;5453.42;0.65;826;11;232
4074;7700816251;VARILLA CERRADURA. 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3334;2167.1;1166.9;0;0.65;316;11;325
4075;7700816322;MANGUERA SUPERIOR 19;19;;;NV1;1111;17-0403;1;0;0;0;1997-05-19;1997-05-19;28282;18383.3;9898.7;0;0.65;540;13;148
4076;7700816429;EMBLEMA RT.       B5;B5;;;;1111;9-0605;1;0;0;0;1997-02-17;1998-04-20;12888;8377.2;4510.8;1041.16;0.65;345;11;325
4077;7700816430;MONOGRAMA RENAULT B5;B5;;;SS8;1111;8-0307;3;0;0;0;1998-10-31;1997-09-04;14374;9343.1;5030.9;1163.16;0.65;345;11;346
4078;7700816431;MONOGRAMA CLIO    B5;B5;;;NV2;1111;7-0305;2;0;0;0;1980-01-01;1980-01-01;27881;18122.65;9758.35;2254.8;0.65;345;11;346
4079;7700816557;AMORT.  TRASERO   BB;BB;;;;1421;28-0101;6;0;0;0;1997-04-09;1998-08-28;74995;44997;29998;8380.12;0.6;820;11;673
4080;7700816660;TASA RUEDA        TW;TW;;;;1111;37-0102;10;0;0;0;1997-07-22;1998-08-18;24524;15940.6;8583.4;3281.42;0.65;339;11;
4081;7700816814;MANGUERA RAD.  BY/LY;BY/LY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;81879;53221.35;28657.65;0;0.65;730;13;148
4082;7700816846;PLATINA TECHO IZQ TW;TW;;;;1111;;5;0;0;0;1998-09-11;1998-09-22;20637;13414.05;7222.95;5023.23;0.65;341;11;
4083;7700816847;PLATINA CAPOT    TW;TW;;;;1111;33-0302;1;0;0;0;1998-03-24;1998-03-30;20907;13589.55;7317.45;3574.58;0.65;341;11;
4084;7700816854;PARACHOQUE TRAS.  TW;TW;;;;1611;50-0401;1;0;0;0;1998-08-03;1998-08-18;81800;53170;28630;9294.2;0.65;284;11;622
4085;7700816858;GUAYA FRENO MANO  19;19;;;SS8;1511;63-0201;2;0;0;0;1998-01-12;1998-10-05;19300;12545;6755;4059.26;0.65;824;11;232
4086;7700816919;TAPA DEPOSI LIGA  21;21;;;;1111;10-0504;1;0;0;0;1998-09-10;1998-09-11;5784;3759.6;2024.4;924.67;0.65;910;11;709
4087;7700816969;TAPA DEPOSIT LIGA 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;208;11;169
4088;7700816994;MANGUERA SUP.RAD. B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;57581;37427.65;20153.35;0;0.65;540;13;148
4089;7700817027;EMBLEMA RENAUL.TW/19;TW/19;;;;1111;8-0607;1;0;0;0;1997-12-18;1998-09-09;27881;18122.65;9758.35;4205.33;0.65;345;11;346
4090;7700817087;REPARTIDOR FRENAD.19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;107472;69856.8;37615.2;0;0.65;822;11;709
4091;7700817179;RAMPA CINTURON    TW;TW;;;;1111;;1;0;0;0;1997-05-19;1997-05-19;3694;2401.1;1292.9;0;0.65;997;11;688
4092;7700817180;SOPORTE INFER     19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2648;1721.2;926.8;0;0.65;430;11;643
4093;7700817182;SOPORTE INFER RAD 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2568;1669.2;898.8;0;0.65;430;11;247
4094;7700817184;SOPORTE SUP       19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5903;3836.95;2066.05;0;0.65;109;11;243
4095;7700817185;SOPORTE RADIADOR  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;12732;8275.8;4456.2;0;0.65;109;11;247
4096;7700817263;MANGUERA EVAPORADOR COMP.BY;;;;SS8;1111;60-0001;5;0;0;0;1998-10-31;1997-11-12;217011;141057.15;75953.85;24196.73;0.65;884;11;148
4097;7700817265;ABRAZADERA RAMPA CINT  TW;TW;;;;1111;2-0405;1;0;0;0;1997-09-29;1997-07-04;2803;1821.95;981.05;324.41;0.65;465;11;274
4098;7700817329;BARRA ESTABIL.    83;83;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;110145;71594.25;38550.75;0;0.65;128;11;685
4099;7700817331;BARRA.ESTAB.DEL.  21;21;;;NV2;1111;50-0303;2;0;0;0;1980-01-01;1980-01-01;87372;56791.8;30580.2;8882.5;0.65;128;11;688
4100;7700817333;INTERRUPTOR ANTB. BY;BY;;;SS8;1111;7-0806;1;0;0;0;1998-09-30;1998-10-23;14484;9414.6;5069.4;1455.33;0.65;688;11;562
4101;7700817334;INTERRUPTOR       19;19;;;NV1;1111;3-0205;1;0;0;0;1997-03-05;1997-10-14;14484;9414.6;5069.4;0;0.65;688;11;
4102;7700817335;INTERRUPTOR       19;19;;;NV2;1111;7-0505;2;0;0;0;1998-06-10;1998-03-09;14484;9414.6;5069.4;1703.74;0.65;688;11;
4103;7700817336;INTERRUPTOR PTAS. BY;BY;;;NV1;1111;11-0506;1;0;0;0;1996-05-29;1997-10-20;14484;9414.6;5069.4;0;0.65;688;11;562
4104;7700817337;INTERRUPTOR ELEV. BY;BY;;;;1111;12-0106;4;0;0;0;1998-07-07;1998-09-16;14484;9414.6;5069.4;1757.47;0.65;688;11;562
4105;7700817338;INTERRUPT.DESEMP  BY;BY;;;;1111;1-0405;1;0;0;0;1997-09-29;1997-10-01;14484;9414.6;5069.4;1670.91;0.65;688;11;562
4106;7700817339;INTERRUPTOR ELEV. BY;BY;;;NV2;1111;3-0506;1;0;0;0;1998-02-16;1998-08-28;68096;44262.4;23833.6;3523.72;0.65;688;11;562
4107;7700817493;OBTURADOR        19;19;;;;1111;5-0708;2;0;0;0;1998-10-20;1998-10-06;9944;6463.6;3480.4;1136.02;0.65;;11;
4108;7700817510;OBTURADOR CONSOLA.19;19;;;;1111;6-0907;2;0;0;0;1998-09-10;1998-07-10;12176;7914.4;4261.6;1946.84;0.65;978;11;130
4109;7700817535;SOPORTE PROTECTOR 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1145;744.25;400.75;0;0.65;577;11;643
4110;7700817548;GUAYA CAPOT.      B5;B5;;;SS8;1111;4-0109;3;0;0;0;1996-08-13;1996-08-13;20642;13417.3;7224.7;2191.6;0.65;733;11;232
4111;7700817703;CALCE POSICION  R-19;19;;;OO8;1171;7-0405;3;0;0;0;1996-04-04;1996-04-04;1045;313.5;731.5;38.06;0.3;993;11;
4112;7700817724;GANCHO CERRAD.    TW;TW;;;;1111;10-0205;1;0;0;0;1998-10-20;1998-10-21;18217;11841.05;6375.95;1197.22;0.65;414;11;
4113;7700817727;GOMA LATERAL      B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5322;3459.3;1862.7;0;0.65;361;11;637
4114;7700817769;PLAT PUERTA AV I  B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;26290;17088.5;9201.5;0;0.65;341;11;325
4115;7700817770;PLAT PUERTA AV D  B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;26290;17088.5;9201.5;0;0.65;341;11;325
4116;7700817771;PLAT PUERTA AR I  B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;26290;17088.5;9201.5;0;0.65;341;11;325
4117;7700817772;PLAT PUERTA AR D  B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;26290;17088.5;9201.5;0;0.65;341;11;325
4118;7700817780;MANGUERA B/B.DIR. B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;35736;23228.4;12507.6;0;0.65;187;11;148
4119;7700817781;MANGUERA B/B.DIR. B5;B5;;;GG8;1111;1-0302;3;0;0;0;1998-10-31;1998-11-01;24592;15984.8;8607.2;1672.07;0.65;187;11;148
4120;7700817818;MANGUERA CALEF.   19;19;;;NV2;1111;11-0407;2;0;0;0;1998-05-27;1998-05-27;24170;15710.5;8459.5;2578.72;0.65;730;13;
4121;7700817819;MANGUERA VASO EXP.19;19;;;SS8;1111;3-0408;3;0;0;0;1980-01-01;1980-01-01;24170;15710.5;8459.5;2578.72;0.65;730;13;148
4122;7700817866;MANG CONDEN COMP B/5;B18;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;72433;47081.45;25351.55;0;0.65;884;11;884
